,CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
734,ALAJUELA,58,1,0,0,0,0,1,9.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
735,CARTAGO,36,0,0,0,1,0,1,9.8,0,0,1,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
736,CURRIDABAT,20,1,1,0,1,0,1,11.3,0,1,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
737,CORREDORES,63,0,0,0,1,0,1,4.4,0,0,0,0,0,41831,620.6,67,11849,3.52,28.3,6.1,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
738,CARTAGO,18,0,1,0,1,0,1,10.8,1,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
739,SAN CARLOS,33,1,1,0,1,0,1,7.6,0,0,1,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
740,DESAMPARADOS,18,1,1,0,1,0,1,11.6,1,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
741,PARAISO,57,1,0,0,1,0,1,6.0,0,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
742,HEREDIA,62,1,0,0,1,0,1,8.4,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
743,SANTA CRUZ,42,0,0,0,0,0,1,9.5,0,0,1,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,NULO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
744,PEREZ ZELEDON,61,1,0,0,1,0,1,7.8,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
745,BARVA,29,1,0,0,1,0,1,12.9,0,0,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,NUEVA GENERACION,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
746,LA UNION,60,1,1,0,1,0,1,7.0,0,1,0,0,1,99399,44.8,2217,26979,3.67,31.5,8.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
747,PARAISO,64,0,1,0,0,0,1,4.0,1,1,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
748,CARTAGO,53,1,1,0,1,0,1,6.6,0,0,0,0,1,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
749,SIQUIRRES,30,0,0,0,1,0,1,5.2,0,1,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
750,BARVA,23,1,0,0,1,0,1,8.9,0,0,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,INTEGRACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
751,ALAJUELA,22,1,1,0,0,0,1,7.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
752,OREAMUNO,56,1,1,0,1,0,1,6.7,0,1,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
753,SANTA ANA,62,1,0,0,1,0,1,7.2,0,1,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
754,PEREZ ZELEDON,38,0,0,0,0,0,1,6.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
755,DESAMPARADOS,25,1,1,0,0,0,1,8.6,0,0,0,0,1,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
756,UPALA,22,0,0,0,1,0,1,6.0,0,1,0,0,0,43953,1580.7,28,11518,3.81,24.9,7.7,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
757,ALAJUELA,48,1,0,0,1,0,1,10.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
758,SAN RAMON,25,1,0,0,1,0,1,9.0,0,0,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
759,SAN JOSE,24,1,1,0,1,1,1,12.3,1,1,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
760,DESAMPARADOS,27,1,0,0,0,0,1,9.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
761,GOICOECHEA,42,1,1,0,1,0,1,11.5,0,1,1,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
762,GOICOECHEA,53,1,0,0,0,0,1,8.7,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
763,SAN JOSE,19,1,0,0,0,0,1,10.3,1,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
764,POAS,51,1,0,0,0,0,1,3.9,0,1,0,0,1,29199,73.8,395,7906,3.69,22.8,9.3,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
765,MONTES DE OCA,29,1,1,0,1,0,1,12.9,1,1,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
766,LIMON,46,0,1,0,1,0,1,6.7,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
767,SANTA CRUZ,27,1,0,0,0,0,1,8.5,0,0,1,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
768,NANDAYURE,39,0,1,0,0,0,1,6.7,0,0,0,0,0,11121,565.6,20,3307,3.35,23.8,11.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
769,SAN PABLO,51,1,0,0,1,0,1,10.7,0,0,0,0,0,27671,7.5,3675,8006,3.44,32.5,11.3,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
770,ACOSTA,45,0,1,0,1,0,1,8.7,0,1,1,0,0,20209,342.2,59,5871,3.44,26.5,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
771,PARAISO,32,1,0,0,1,0,1,10.3,0,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
772,SAN JOSE,33,1,0,0,0,1,1,12.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
773,SAN JOSE,31,1,0,0,0,0,1,11.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
774,CURRIDABAT,63,1,0,0,1,1,1,9.4,0,0,0,1,0,65206,15.9,4088,19146,3.4,35.2,8.5,NUEVA GENERACION,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
775,PEREZ ZELEDON,23,1,1,0,1,0,1,8.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
776,SAN JOSE,29,1,1,0,0,0,1,9.3,0,1,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
777,CURRIDABAT,21,1,1,0,1,0,1,10.3,0,1,0,1,0,65206,15.9,4088,19146,3.4,35.2,8.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
778,SAN JOSE,61,1,0,0,1,0,1,10.2,1,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
779,TURRIALBA,64,1,1,0,1,0,1,6.0,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
780,GOICOECHEA,53,1,1,0,1,0,1,8.7,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
781,CARTAGO,42,1,0,0,1,0,1,10.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
782,PALMARES,24,1,1,0,1,0,1,11.5,1,1,0,0,0,34716,38.1,912,9657,3.58,27.6,9.5,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
783,DESAMPARADOS,27,1,1,0,1,0,1,7.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
784,PEREZ ZELEDON,18,0,0,0,0,0,1,8.1,0,1,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
785,SANTO DOMINGO,35,1,0,0,1,0,1,10.2,0,0,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,INTEGRACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
786,HEREDIA,48,1,1,0,0,0,1,13.2,0,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
787,UPALA,39,1,1,0,0,1,1,6.0,0,0,0,0,1,43953,1580.7,28,11518,3.81,24.9,7.7,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
788,POCOCI,53,1,1,0,0,0,1,6.4,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
789,SAN CARLOS,54,1,0,0,1,0,1,4.6,0,0,0,0,1,163745,3348.0,49,44966,3.62,24.7,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
790,LIMON,53,0,0,0,1,0,1,6.0,0,1,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
791,LIBERIA,18,1,0,0,1,0,1,7.4,0,0,0,1,0,62987,1436.5,44,16577,3.75,33.1,7.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
792,OSA,52,0,0,0,1,0,1,6.4,0,0,0,0,1,29433,1930.2,15,8904,3.3,26.6,8.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
793,SANTA ANA,58,1,1,0,1,0,1,8.2,0,0,1,0,0,49123,61.4,800,14235,3.43,29.8,10.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
794,GUACIMO,45,1,1,0,0,0,1,9.0,0,1,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,FRENTE AMPLIO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
795,LIMON,43,1,0,0,1,0,1,10.7,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,INTEGRACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
796,LIBERIA,39,1,1,0,0,0,1,10.4,0,0,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
797,SAN CARLOS,53,0,0,0,0,0,1,4.6,0,0,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
798,POCOCI,52,1,1,0,0,0,1,6.4,0,0,0,0,1,125962,2403.5,52,36238,3.46,26.5,6.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
799,SAN JOSE,54,1,1,0,1,0,1,8.2,0,0,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
800,ASERRI,32,0,0,0,0,0,1,7.7,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
801,MONTES DE OCA,43,1,1,0,1,0,1,12.9,0,0,0,1,0,49132,15.2,3241,16589,2.94,40.4,9.9,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
802,MATINA,20,1,0,0,0,0,1,5.7,0,0,0,1,0,37721,772.6,49,10410,3.59,22.6,2.7,NULO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
803,ALAJUELA,19,1,1,0,0,0,1,7.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
804,GOLFITO,52,1,0,0,0,0,1,4.5,0,0,0,0,0,39150,1754.0,22,11576,3.37,27.7,6.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
805,CURRIDABAT,55,1,0,0,1,0,1,9.4,0,1,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
806,SANTA ANA,56,1,0,0,1,0,1,8.2,0,0,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
807,SAN PABLO,42,1,0,0,0,0,1,12.0,0,0,0,0,0,27671,7.5,3675,8006,3.44,32.5,11.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
808,PUNTARENAS,26,1,1,0,0,0,1,8.3,0,0,1,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,NULO,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
809,BUENOS AIRES,56,0,1,0,1,0,1,6.4,0,0,0,0,0,45244,2384.2,19,12205,3.7,25.3,6.7,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
810,OREAMUNO,63,1,0,0,1,0,0,8.7,0,1,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
811,VALVERDE VEGA,31,1,0,0,1,0,1,6.2,0,0,0,0,0,18085,120.3,150,5054,3.57,26.6,7.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
812,ALAJUELA,41,1,0,0,1,0,1,9.4,0,1,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
813,BAGACES,46,0,0,0,1,0,1,7.8,0,0,0,0,0,19536,1273.5,15,5615,3.48,26.8,5.5,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
814,TURRIALBA,26,1,0,0,0,0,1,6.3,0,1,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
815,CARTAGO,33,1,0,0,0,0,1,11.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
816,GRECIA,28,0,1,0,0,0,1,10.8,0,1,1,1,0,76898,395.7,194,21709,3.53,24.0,7.0,ACCION CIUDADANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
817,SIQUIRRES,34,0,0,0,1,0,1,7.2,0,1,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
818,ALAJUELA,58,1,0,0,1,0,1,8.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
819,HEREDIA,62,1,1,0,1,0,1,10.4,0,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
820,NICOYA,25,1,0,0,1,0,1,9.0,0,1,0,0,1,50825,1333.7,38,15038,3.38,30.7,5.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
821,SANTA CRUZ,62,0,0,0,0,0,1,5.4,0,1,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
822,COTO BRUS,26,1,0,0,0,0,1,9.4,0,0,0,0,0,38453,933.9,41,10936,3.5,24.6,7.8,NULO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
823,QUEPOS,31,0,0,0,0,0,1,5.8,0,0,0,0,0,26861,543.8,49,8094,3.32,24.6,8.0,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
824,ASERRI,20,0,1,0,1,0,1,9.7,1,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
825,OSA,31,0,1,0,1,0,0,6.5,0,0,0,0,0,29433,1930.2,15,8904,3.3,26.6,8.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
826,ALAJUELA,47,1,0,0,0,0,1,8.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
827,BARVA,20,1,0,0,1,0,1,12.9,1,0,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
828,CARTAGO,25,1,0,0,1,1,1,7.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
829,DESAMPARADOS,59,1,0,0,0,0,1,5.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
830,GUACIMO,22,1,1,0,1,0,1,7.0,0,0,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
831,QUEPOS,23,0,1,0,1,0,1,5.8,0,1,0,0,1,26861,543.8,49,8094,3.32,24.6,8.0,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
832,CARTAGO,28,1,1,0,0,0,1,9.8,0,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
833,SIQUIRRES,24,1,1,0,0,0,1,6.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
834,GOLFITO,58,0,1,0,0,0,1,5.5,0,0,0,0,0,39150,1754.0,22,11576,3.37,27.7,6.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
835,POCOCI,34,0,0,0,0,0,1,6.6,0,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
836,DESAMPARADOS,45,0,1,0,0,0,1,10.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
837,NICOYA,44,1,1,0,1,0,1,8.0,0,0,1,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
838,PUNTARENAS,51,0,0,0,1,0,1,6.4,0,0,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
839,CARTAGO,53,1,0,0,0,0,1,7.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
