,CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
722,DESAMPARADOS,43,1,1,0,0,0,1,11.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
723,TURRIALBA,31,1,1,0,0,0,1,7.3,0,1,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
724,BARVA,32,1,1,0,1,0,1,9.9,0,1,0,1,0,40660,53.8,756,11291,3.59,27.4,9.5,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
725,SAN JOSE,52,1,1,0,1,1,1,9.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,FRENTE AMPLIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
726,TILARAN,61,0,1,0,1,0,1,4.0,0,0,1,0,0,19640,638.4,31,6018,3.26,24.8,9.5,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
727,DESAMPARADOS,25,1,0,0,1,0,1,7.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
728,ESPARZA,39,1,1,0,0,0,1,11.2,0,1,0,0,0,28644,216.8,132,8435,3.39,26.6,8.1,RESTAURACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
729,GRECIA,30,0,1,0,1,0,1,6.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
730,NANDAYURE,61,1,1,0,1,0,1,7.2,0,0,0,0,0,11121,565.6,20,3307,3.35,23.8,11.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
731,ESCAZU,39,1,0,0,0,0,1,11.4,0,0,0,1,0,56509,34.5,1638,16565,3.4,32.5,8.7,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
732,ALAJUELA,27,1,0,0,1,0,1,11.4,0,0,0,0,1,254886,388.4,656,72031,3.49,28.2,7.6,INTEGRACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
733,PARAISO,48,1,0,0,0,0,1,9.3,0,1,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
734,DESAMPARADOS,60,1,0,0,1,0,1,5.7,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
735,POCOCI,18,1,1,0,0,0,1,6.6,1,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
736,LIMON,58,1,0,0,1,0,1,6.0,0,0,1,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
737,NARANJO,54,0,1,0,1,0,1,6.1,0,0,0,0,0,42713,126.6,337,11678,3.65,26.4,7.2,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
738,COTO BRUS,58,0,1,0,1,0,1,4.6,0,0,0,0,0,38453,933.9,41,10936,3.5,24.6,7.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
739,GOICOECHEA,53,1,0,0,1,0,1,10.7,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
740,SAN CARLOS,56,1,1,0,1,1,1,7.6,0,1,0,0,1,163745,3348.0,49,44966,3.62,24.7,7.6,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
741,GOICOECHEA,26,1,1,0,1,0,1,11.5,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
742,SAN JOSE,35,1,0,0,0,0,1,12.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
743,ALAJUELA,20,1,0,0,0,0,1,11.4,1,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
744,NICOYA,33,0,0,0,0,0,1,8.0,0,0,0,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
745,MORAVIA,43,1,0,0,1,0,1,11.7,0,0,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
746,POAS,46,1,0,0,1,0,1,9.3,0,1,0,0,0,29199,73.8,395,7906,3.69,22.8,9.3,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
747,SANTA ANA,23,1,0,0,1,0,1,9.2,0,0,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,ACCION CIUDADANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
748,OREAMUNO,21,1,0,0,0,0,1,6.8,0,0,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
749,SAN CARLOS,63,1,1,0,1,0,1,4.6,1,0,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
750,PEREZ ZELEDON,55,0,1,0,1,1,1,3.8,1,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
751,UPALA,18,0,0,0,0,1,1,5.0,0,1,0,0,0,43953,1580.7,28,11518,3.81,24.9,7.7,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
752,SAN JOSE,34,1,1,0,1,0,1,11.3,0,0,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
753,MATINA,20,0,0,0,0,0,1,5.7,1,0,0,0,0,37721,772.6,49,10410,3.59,22.6,2.7,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
754,POCOCI,29,1,1,0,0,0,1,8.6,0,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,ACCION CIUDADANA,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
755,CURRIDABAT,22,1,0,0,0,0,1,12.3,0,1,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
756,SANTA ANA,33,1,0,0,0,0,1,11.2,0,1,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
757,VALVERDE VEGA,32,1,0,0,1,0,1,8.2,0,0,0,0,0,18085,120.3,150,5054,3.57,26.6,7.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
758,ALAJUELA,64,1,1,0,1,0,1,9.4,0,0,0,0,1,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
759,TIBAS,60,1,0,0,1,0,1,11.3,0,1,0,0,0,64842,8.1,7956,19160,3.38,40.1,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
760,SAN RAFAEL,27,1,1,0,1,0,1,10.6,0,0,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
761,ALAJUELA,47,1,0,0,0,0,1,11.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
762,UPALA,47,1,1,0,1,0,1,6.0,0,0,0,1,0,43953,1580.7,28,11518,3.81,24.9,7.7,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
763,ABANGARES,23,0,1,0,1,0,1,7.7,0,0,0,0,0,18039,675.8,27,5311,3.39,26.7,6.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
764,SANTO DOMINGO,52,1,0,0,1,1,1,9.2,0,1,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,INTEGRACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
765,BARVA,20,1,0,0,1,0,1,11.9,0,1,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
766,LA UNION,63,1,0,0,1,0,1,7.0,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
767,VALVERDE VEGA,54,0,1,0,1,0,1,6.9,1,0,0,0,0,18085,120.3,150,5054,3.57,26.6,7.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
768,ALAJUELA,36,1,0,0,1,0,1,8.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
769,CARTAGO,64,1,1,0,1,0,1,5.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
770,LA UNION,33,1,0,0,1,0,1,12.2,0,0,0,0,1,99399,44.8,2217,26979,3.67,31.5,8.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
771,MORA,39,1,0,0,0,0,1,11.9,0,0,0,0,0,26294,162.0,162,7782,3.38,28.7,10.1,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
772,PARRITA,29,1,1,0,0,0,0,6.3,0,0,0,0,0,16115,478.8,34,4833,3.32,25.1,5.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
773,ALAJUELA,41,1,0,0,1,0,0,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
774,PARAISO,64,1,0,0,1,0,1,4.0,0,0,0,0,1,57743,411.9,140,14626,3.94,26.0,4.9,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
775,ESPARZA,20,1,0,0,1,0,1,9.2,0,1,1,0,0,28644,216.8,132,8435,3.39,26.6,8.1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
776,SAN RAMON,49,0,0,0,1,0,1,8.0,0,1,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
777,LIMON,23,0,1,0,0,0,1,9.7,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
778,TURRIALBA,31,1,1,0,0,0,1,8.3,0,0,0,0,1,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
779,SAN RAFAEL,33,1,0,0,1,0,1,8.6,0,1,0,1,0,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
780,SAN JOSE,18,1,0,0,1,0,1,11.3,1,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
781,GOICOECHEA,57,1,1,0,0,0,1,7.7,0,1,0,1,0,115084,31.5,3653,32520,3.53,37.1,7.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
782,CORREDORES,25,0,1,0,1,0,1,8.2,1,1,0,0,0,41831,620.6,67,11849,3.52,28.3,6.1,LIBERACION NACIONAL,NULO,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
783,ACOSTA,59,0,0,0,1,0,0,7.0,0,0,0,0,1,20209,342.2,59,5871,3.44,26.5,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
784,HEREDIA,58,1,0,0,1,0,1,10.4,0,0,0,1,0,123616,282.6,437,35216,3.5,34.9,9.2,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
785,POCOCI,59,1,1,0,1,0,1,7.4,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
786,MONTES DE OCA,27,1,1,0,1,0,1,10.9,0,0,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,DE LOS TRABAJADORES,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
787,SAN RAFAEL,34,1,1,0,0,0,1,9.6,0,0,0,0,1,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
788,DESAMPARADOS,48,1,1,0,0,0,0,11.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
789,ASERRI,28,1,1,0,1,0,1,7.7,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
790,TURRIALBA,57,0,1,0,0,0,1,5.0,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
791,POCOCI,33,1,1,0,1,0,0,8.6,0,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
792,MORAVIA,47,1,1,0,0,0,1,10.7,0,0,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
793,PUNTARENAS,61,1,1,0,1,0,1,7.4,0,0,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
794,LIMON,29,0,0,0,1,0,0,8.7,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RENOVACION COSTARRICENSE,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
795,OSA,60,0,1,0,1,0,1,3.4,0,0,1,0,0,29433,1930.2,15,8904,3.3,26.6,8.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
796,PUNTARENAS,28,1,1,0,0,0,1,9.3,0,0,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
797,VAZQUEZ DE CORONADO,18,1,0,0,0,0,1,9.8,0,1,0,1,1,60486,222.2,272,17155,3.52,31.3,8.1,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
798,TURRIALBA,51,0,0,0,1,0,1,5.0,0,0,1,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,NULO,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
799,ESCAZU,32,1,0,0,1,0,1,12.4,0,1,0,1,0,56509,34.5,1638,16565,3.4,32.5,8.7,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
800,CARTAGO,61,1,1,0,1,0,1,7.6,0,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RESTAURACION NACIONAL,NULO,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
801,MATINA,41,0,0,0,1,0,1,7.7,0,0,0,0,1,37721,772.6,49,10410,3.59,22.6,2.7,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
802,ALAJUELA,49,0,1,0,1,0,1,8.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
803,SANTA BARBARA,52,1,1,0,1,0,1,7.2,0,0,0,0,0,36243,53.2,681,10107,3.58,24.6,8.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
804,SANTO DOMINGO,32,1,1,0,1,0,1,10.2,0,0,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,INTEGRACION NACIONAL,ACCION CIUDADANA,1,NULO,ACCION CIUDADANA,ACCION CIUDADANA
805,HEREDIA,42,1,1,0,1,0,1,12.2,0,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
806,POAS,40,0,1,0,1,0,1,10.3,0,0,0,0,0,29199,73.8,395,7906,3.69,22.8,9.3,FRENTE AMPLIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
807,DESAMPARADOS,51,1,0,0,1,0,1,6.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
808,COTO BRUS,34,0,0,0,0,0,1,9.4,0,1,0,0,0,38453,933.9,41,10936,3.5,24.6,7.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
809,SARAPIQUI,55,0,0,0,0,0,1,4.6,0,1,0,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
810,MONTES DE OCA,25,1,1,0,0,0,1,11.9,0,1,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
811,GOLFITO,46,0,1,0,0,0,1,7.8,0,1,0,0,1,39150,1754.0,22,11576,3.37,27.7,6.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
812,GUACIMO,54,0,0,0,0,0,0,5.0,1,0,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
813,DESAMPARADOS,44,1,1,0,1,0,1,10.6,0,1,1,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
814,MONTES DE OCA,34,1,0,0,1,0,1,14.9,1,0,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
815,ALAJUELA,18,0,1,0,1,0,1,7.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
816,POCOCI,27,1,1,0,0,0,1,9.6,0,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
817,GOLFITO,50,1,0,0,1,0,1,4.5,0,0,0,0,0,39150,1754.0,22,11576,3.37,27.7,6.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
818,CARTAGO,44,0,0,0,0,0,1,11.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
819,OROTINA,52,0,0,0,1,0,1,5.5,1,0,0,1,0,20341,141.9,143,6024,3.37,27.8,5.1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
820,GOLFITO,20,0,0,0,0,0,1,5.8,0,0,0,1,0,39150,1754.0,22,11576,3.37,27.7,6.6,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
821,ASERRI,29,1,1,0,1,0,1,9.7,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
822,DESAMPARADOS,28,1,0,0,0,0,1,7.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
823,ESCAZU,38,1,0,0,1,0,1,13.4,0,0,1,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
824,DESAMPARADOS,57,1,1,0,1,0,1,7.7,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
825,GUACIMO,19,0,1,0,0,0,1,6.0,0,0,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
826,SANTA ANA,36,1,1,0,1,0,1,9.2,0,1,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
827,GRECIA,27,0,0,0,0,0,1,8.8,0,0,1,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
